procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 752224 291856 154664 5311696    0    0 11856  8757 4671 21426  3  2 62 33  0
 1 16 752220 291680 154664 5312668    0    0 11984  8929 5011 21989  3  3 63 31  0
 1 15 752220 290160 154664 5313556    0    0 11312  8908 5145 22483  3  2 58 36  0
 1 17 752216 289376 154672 5314512    0    0 12048  8833 4837 22074  2  1 60 36  0
 2 16 752208 289232 154672 5315404    0    0 11696  9070 4751 22189  3  2 61 33  0
 1 14 752208 287708 154672 5316340    0    0 11776  9239 5138 22481  3  3 59 35  0
 2 16 752200 286468 154672 5317296    0    0 12272  9301 5265 22402  3  2 61 35  0
 0 19 752200 286000 154672 5318496    0    0 11808  8974 4805 21662  3  2 62 34  0
 0 18 752200 286584 154680 5319412    0    0 12000  8942 4814 21595  3  2 56 38  0
 2 16 752200 284644 154680 5320532    0    0 11600  8455 4958 20892  3  4 60 33  0
 0 17 752200 283492 154680 5321372    0    0 11776  8778 4569 21257  3  1 64 32  0
 1 15 752192 282112 154680 5322312    0    0 11888  9186 4884 22308  3  2 61 34  0
 3 15 752188 282588 154680 5323356    0    0 12080  8981 4605 21162  3  2 61 34  0
 0 18 752188 280324 154688 5324320    0    0 10992  9067 4599 21886  4  2 65 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 752188 281736 154688 5325212    0    0 11792  8583 4493 21231  3  2 62 34  0
 1 17 752184 277360 154688 5326132    0    0 11664  8570 4818 21202  3  3 60 34  0
 1 16 752172 277648 154688 5326960    0    0 11008  8468 4568 19648  3  3 63 32  0
 1 15 752172 277072 154688 5327832    0    0  8976  7744 4028 17080  2  2 63 33  0
 1 16 752172 276584 154696 5328648    0    0 11312  8846 4746 20938  2  2 64 32  0
 0 18 752160 276568 154696 5329536    0    0 11504  8871 4825 22212  3  2 56 39  0
 1 15 752160 274136 154696 5330496    0    0 11376  8885 4654 21823  3  3 59 35  0
 3 14 752160 273888 154696 5331356    0    0 11376  9276 4932 22769  3  2 61 34  0
 0 18 752156 272920 154696 5332300    0    0 11664  8724 4619 21810  3  3 59 34  0
 3 13 752156 271812 154704 5333144    0    0 11472  8643 4475 20800  3  3 61 33  0
 0 16 752148 271904 154704 5334252    0    0 10784  8845 4620 21303  3  3 63 31  0
 1 16 752148 270568 154704 5335060    0    0 10544  8097 4384 19650  3  3 61 33  0
 0 16 752144 269756 154704 5335904    0    0 11680  9010 4614 21560  3  3 59 35  0
 1 17 752144 269344 154704 5336848    0    0 11552  9503 5042 23857  4  3 58 36  0
 3 16 752140 267644 154712 5337896    0    0 12096  8858 4812 22012  3  2 58 37  0
 1 17 752136 267356 154712 5338936    0    0 10752  8787 4389 21294  3  2 62 34  0
 0 17 752136 266668 154712 5339884    0    0 11536  9146 4509 22685  3  2 61 34  0
 0 18 752136 266068 154712 5340932    4    0 10852  8590 4633 21419  3  2 63 33  0
 1 16 752128 265992 154712 5341732    0    0 11888  8845 4519 21566  3  2 62 33  0
 1 15 752128 264268 154720 5342680    0    0 11344  8630 4461 20884  3  2 62 32  0
 0 16 752120 263728 154720 5343644    0    0 12000  9189 5018 23162  3  2 61 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 752144 303408 154688 5303420    0   28 11936  8903 5183 22336  3  3 60 33  0
 2 16 752144 303312 154688 5303416    0    0 11472  8726 5553 21327  3  2 62 34  0
 2 16 752144 301808 154688 5304160    0    0 11056  8437 4613 20849  3  2 59 37  0
 1 17 752144 301252 154696 5305008    0    0 11664  9169 4981 21902  3  2 61 34  0
 0 15 752136 299028 154712 5305812    0    0 11348  9465 5263 22688  4  3 60 34  0
 1 16 752136 297876 154712 5306776    0    0 11936  8911 4801 21545  3  3 61 33  0
 2 16 752136 297624 154712 5307652    0    0 11376  9219 4765 21853  3  2 59 36  0
 1 15 752128 295640 154712 5308568    0    0 11840  8933 4627 22373  2  2 63 33  0
 0 17 752128 293676 154720 5309356    0    0 10912  8877 4718 21889  3  2 63 33  0
 1 16 752128 293756 154720 5310316    0    0 11072  8791 4619 22197  3  2 63 31  0
 0 11 752128 292016 154720 5311196    0    0 12112  9360 5083 23202  3  3 59 35  0
 0 16 752128 291512 154720 5312240    0    0 11440  8601 4480 20625  3  2 60 36  0
 1 19 752128 290416 154720 5313228    0    0 11760  8906 4675 21813  3  2 61 34  0
 3 15 752128 289868 154728 5314248    0    0 11472  9019 5111 22211  3  3 64 30  0
 2 14 752128 288784 154728 5315296    0    0 11328  9038 4646 21459  3  2 63 32  0
 1 15 752128 287480 154728 5316308    0    0 11568  9129 4694 22023  3  2 62 33  0
 1 18 752128 287632 154728 5317364    0    0 11568  9495 4988 22305  3  2 59 37  0
 2 15 752128 285700 154728 5318492    0    0 10784  8298 4857 20878  3  2 60 35  0
 2 15 752128 284628 154736 5319288    0    0 11504  8676 4961 21128  3  2 61 34  0
 1 17 752128 283396 154736 5320232    0    0 12000  9022 4845 22508  3  2 59 35  0
 3 14 752128 282544 154736 5321232    0    0 12176  9252 4916 23171  3  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 752128 282400 154736 5322112    0    0 11760  9121 4800 22685  3  3 60 35  0
 3 14 752128 281108 154736 5323116    0    0 10800  8161 4497 20540  3  2 62 34  0
 0 17 752128 280856 154744 5324044    0    0 12800  9152 5174 22578  3  2 63 32  0
 1 16 752124 278664 154744 5325084    0    0 11968  8566 4854 21398  3  2 62 33  0
 1 18 752124 278420 154744 5325900    0    0 10816  8615 4646 21215  3  2 65 30  0
 6 13 752120 276656 154744 5326796    0    0 11632  8759 5152 22300  3  3 59 35  0
 2 15 752120 275888 154744 5327692    0    0 11552  9132 4804 22219  3  2 61 34  0
 4 14 752120 276960 154756 5328684    0    0 10560  8410 4572 20906  3  2 61 34  0
 0 18 752116 274180 154756 5329544    0    0 11712  8823 4606 21595  3  2 61 34  0
 1 16 752112 276036 154756 5330528    0    0 11376  8928 4571 22531  3  2 60 34  0
 1 16 752108 272360 154756 5331556    0    0 11712  8582 4735 21277  3  2 60 35  0
 3 14 752108 272204 154756 5332444    0    0 11168  8174 4574 20324  3  2 63 32  0
 2 14 752108 270588 154768 5333316    0    0 11056  8713 4564 21311  3  2 58 36  0
 3 15 752108 270240 154768 5334260    0    0 11776  8926 4745 22267  3  2 61 34  0
 3 16 752108 270524 154768 5335272    0    0 10512  8501 4390 20244  3  2 62 34  0
 4 14 752108 267588 154768 5335996    0    0 11344  8712 4512 21131  3  3 60 34  0
 3 13 752108 266080 154768 5336968    0    0 12176  9364 4828 23892  3  2 61 33  0
 1 15 752104 265920 154776 5337900    0    0 11888  9567 4691 23797  4  3 56 38  0
 0 18 752104 265120 154776 5338836    0    0 11488  8046 4666 20507  3  2 62 34  0
 3 14 752104 264660 154776 5339600    0    0 11248  7994 4277 20003  3  2 59 37  0
 0 15 752104 262956 154776 5340448    0    0 10592  9120 4709 22277  3  2 53 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 14 752104 262712 154776 5341252    0    0  8576  6970 3709 16503  3  2 59 36  0
 3 16 752124 301664 154732 5301044    0   24 11616  8770 4884 21248  3  2 60 36  0
 0 16 752120 301120 154732 5302028    0    0 11056  8850 4741 21616  3  2 58 37  0
 1 15 752120 301568 154732 5302964    0    0 11360  8248 5479 20255  3  3 61 34  0
 2 16 752120 300520 154736 5303780    0    0 12000  8791 4901 21620  3  3 57 37  0
 1 15 752120 300316 154736 5304784    0    0 11696  8842 4497 22297  3  2 59 35  0
 2 14 752120 298412 154748 5305624    0    0 11184  8296 4389 20078  3  3 62 32  0
 2 16 752116 297928 154748 5306700    0    0 11616  9084 5073 23000  3  2 61 33  0
 1 15 752112 296568 154748 5307680    0    0 11796  8510 4806 21896  3  2 62 33  0
 1 16 752112 295760 154748 5308496    0    0 11296  9194 4678 22261  3  2 60 35  0
 1 16 752112 295828 154748 5309504    0    0 10832  8963 4869 21723  3  2 62 33  0
 1 17 752112 293948 154756 5310496    0    0 10944  8899 4739 21586  3  2 60 34  0
 2 15 752108 291672 154756 5311228    0    0 11264  8630 4849 20989  3  2 63 33  0
 2 16 752104 292388 154756 5312116    0    0 11392  8864 4934 21883  3  2 59 36  0
 1 17 752104 290836 154760 5313160    0    0 11440  8745 4588 21915  3  2 59 36  0
 3 13 752100 288332 154760 5314376    0    0 11760  8624 4697 21895  3  2 62 33  0
 3 13 752096 289112 154768 5315384    0    0 10720  8447 4533 21159  3  2 60 35  0
 1 16 752096 286612 154768 5316212    0    0 11488  8745 4445 22518  3  2 59 36  0
 3 14 752092 285352 154768 5317248    0    0 11488  8673 4462 21489  3  1 61 35  0
 3 14 752092 285744 154772 5318344    0    0 10800  8155 4421 20155  3  2 59 36  0
 3 16 752092 283784 154772 5319300    0    0 10848  8734 4564 21779  3  2 60 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 13 752092 285092 154780 5320232    0    0 12096  8665 4659 22458  3  1 61 35  0
 1 15 752092 282348 154788 5321196    0    0 11488  8507 4813 21239  3  2 62 33  0
 2 15 752092 282172 154788 5322208    0    0 11056  8451 4757 21173  3  2 67 28  0
 1 16 752092 280996 154788 5323248    0    0 11396  8463 5158 20970  3  2 59 35  0
 1 15 752092 280108 154788 5324044    0    0 10352  8385 4741 20617  3  2 61 33  0
 1 17 752084 279048 154788 5324976    0    0 11264  9231 5051 22487  3  2 58 37  0
 3 16 752084 279468 154796 5325692    0    0 11120  8619 4895 20959  3  2 63 32  0
 1 17 752084 280436 154796 5326604    0    0 12048  8825 5000 21941  3  3 63 31  0
 3 13 752080 277640 154796 5327488    0    0 11360  9282 4810 21956  3  3 58 36  0
 1 15 752076 275708 154796 5328476    0    0 11440  8498 4923 20645  3  2 62 33  0
 2 14 752076 276368 154796 5329340    0    0 11328  8457 4744 20960  3  2 60 34  0
 6 12 752076 276756 154804 5330240    0    0 11296  9244 5197 22437  3  2 59 36  0
 1 16 752076 273396 154804 5331332    0    0 11712  9040 4961 22794  3  2 60 35  0
 1 17 752076 272560 154804 5332132    0    0 11248  8425 4700 20793  3  2 60 35  0
 1 17 752076 271160 154804 5333076    0    0 11600  8519 4695 21811  3  2 61 34  0
 1 14 752076 271900 154804 5334060    0    0 12112  9003 4707 23217  3  1 60 36  0
 2 14 752076 271704 154812 5335108    0    0 11424  8922 5187 22081  3  2 63 31  0
 0 20 752076 268888 154812 5336192    0    0 11568  8749 4636 22536  3  3 61 33  0
 5 15 752076 269728 154812 5337284    0    0 10992  8402 4562 20519  3  3 58 36  0
 2 16 752076 267340 154812 5338060    0    0 11408  8364 4610 22252  3  2 61 34  0
 1 16 752076 265648 154812 5338928    0    0 11584  8752 4746 21837  3  3 62 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 752072 264032 154820 5339940    0    0 11776  9063 4849 22253  3  2 62 33  0
 2 14 752068 262916 154820 5340784    0    0 11792  8505 4658 20434  3  2 63 32  0
 0 16 752084 300820 154764 5301644    0   16 11152  9107 4879 22513  3  2 59 35  0
 4 14 752084 300504 154764 5301992    0    0 11808  9154 5576 22490  3  2 60 36  0
 2 11 752084 300420 154764 5303048    0    0 12400  8969 4673 22008  3  1 65 31  0
 2 14 752084 299800 154772 5304000    0    0 11312  9060 4770 22020  3  3 58 36  0
 1 14 752084 298580 154772 5304888    0    0 11232  8804 4550 21862  3  2 61 34  0
 3 13 752084 296844 154772 5305840    0    0 10976  8585 4323 20508  3  2 64 31  0
 0 14 752080 296720 154776 5306940    0    0 11008  8815 4675 21337  3  3 59 35  0
 1 18 752076 296472 154776 5307892    0    0 12032  9008 4496 22235  3  2 61 34  0
 3 13 752076 295496 154784 5309088    0    0 11680  9124 4867 22552  3  2 59 36  0
 1 16 752076 294756 154784 5310092    0    0 11296  8399 4359 20293  3  2 57 38  0
 1 17 752076 293264 154784 5311008    0    0 11440  8960 4693 22106  3  2 61 34  0
 0 18 752072 291684 154784 5311968    0    0 11664  8937 4925 21793  3  2 64 31  0
 0 17 752072 291672 154784 5312776    0    0 10944  8314 4489 20257  3  2 62 34  0
 2 15 752072 291552 154792 5313628    0    0 11600  9329 5402 22963  4  3 59 34  0
 2 16 752060 289656 154792 5314652    0    0 11168  8613 4933 21915  3  2 63 33  0
 2 15 752060 289308 154792 5315636    0    0 11424  9452 4724 22806  3  1 57 38  0
 3 20 752056 287252 154792 5316568    0    0  9024  7565 4023 17589  2  1 66 31  0
 0 17 752052 286888 154792 5317396    0    0 11232  8142 4524 19637  3  2 62 33  0
 0 16 752052 285124 154800 5318300    0    0 10880  9018 4932 22328  3  2 57 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 752052 284384 154800 5319232    0    0 11424  8729 4509 22420  3  2 57 38  0
 0 20 752052 284756 154800 5319960    0    0 12064  9003 4663 21946  3  2 57 38  0
 1 16 752052 282984 154800 5321032    0    0 11968  9091 4914 22209  3  2 59 35  0
 3 15 752052 280532 154800 5322032    0    0 12032  8988 4955 22289  3  3 62 32  0
 0 18 752052 280328 154808 5322836    0    0 12048  9232 4834 22565  4  3 60 33  0
 3 14 752052 278680 154808 5323848    0    0 11120  8055 4370 19765  3  3 63 31  0
 0 18 752048 278440 154808 5324760    0    0 11792  9051 4747 22722  3  2 63 31  0
 2 16 752044 278300 154808 5325452    0    0 12176  9034 4990 22860  3  3 57 37  0
 2 15 752040 277768 154808 5326344    0    0 11440  8564 4450 20557  3  2 59 36  0
 4 12 752036 276812 154816 5327276    0    0 11392  8929 4555 22088  4  3 61 33  0
 3 16 752036 276256 154816 5328272    0    0 10720  8481 4355 20988  3  3 58 36  0
 1 16 752036 275940 154816 5329064    0    0 11488  8794 4449 21509  3  2 57 38  0
 3 15 752036 275256 154816 5329900    0    0 11488  9077 4859 22346  3  2 58 37  0
 2 14 752036 273348 154816 5330868    0    0 11376  8803 4794 21773  3  2 60 34  0
 5 13 752032 270952 154824 5331812    0    0 11104  8805 4594 20730  3  2 64 32  0
 0 16 752032 270136 154824 5332976    0    0 10768  8446 4528 21200  3  2 60 35  0
 2 15 752032 268784 154824 5333972    0    0 11808  9338 5005 22949  3  2 60 35  0
 2 15 752032 270004 154824 5334844    0    0 11696  9184 5192 22721  3  3 59 35  0
 2 17 752032 268268 154824 5335984    0    0 11392  9120 4722 22067  3  2 60 34  0
 0 16 752032 267764 154832 5336872    0    0 10640  8539 4260 20825  3  2 59 36  0
 6 13 752032 268604 154832 5337748    0    0 12272  8760 4580 21545  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 752028 265232 154832 5338768    0    0 11568  8912 4825 21764  3  2 60 34  0
 0 17 752028 266640 154836 5339628    0    0 11072  8605 4533 21598  3  2 63 32  0
 1 17 752056 302432 154780 5300224    0   28 10848  8787 4619 21411  3  2 60 35  0
 1 16 752052 301020 154796 5300668    0    0 11536  9045 5507 21759  3  3 61 33  0
 4 14 752048 300296 154796 5301656    0    0 12064  8688 5722 21069  3  4 58 35  0
 2 16 752044 300688 154796 5302632    0    0 11504  8881 4477 21520  3  3 59 35  0
 0 17 752044 298652 154796 5303684    0    0 11424  8638 4467 21253  3  2 57 37  0
 1 17 752032 298912 154796 5304468    0    0 11168  8279 4278 19907  3  1 63 33  0
 0 17 752032 298044 154804 5305416    0    0 10128  8192 4364 20251  3  3 61 34  0
 1 15 752028 297176 154804 5306336    0    0 11568  9032 4630 22621  3  2 59 37  0
 1 16 752028 296648 154804 5307244    0    0 11600  8582 4760 20821  3  2 65 31  0
 0 17 752024 295544 154804 5308464    0    0 11040  9010 4793 21990  3  2 60 35  0
 1 15 752020 294768 154804 5309316    0    0 12384  8936 4895 21995  3  2 57 37  0
 2 15 752012 294372 154812 5310488    0    0 11936  8912 5056 22107  3  2 54 41  0
 0 17 752008 292564 154812 5311484    0    0 11712  8528 4842 22311  3  2 60 35  0
 1 16 752004 290856 154812 5312336    0    0 10752  9051 4597 21735  3  1 58 38  0
 2 16 752004 289400 154812 5313288    0    0 12384  9288 5006 23886  4  3 58 36  0
 1 15 752004 289840 154812 5314188    0    0 11936  9354 4969 23104  3  2 61 34  0
 0 16 752004 288032 154820 5315292    0    0 11776  8986 4928 22130  3  2 58 38  0
 0 16 752000 287124 154820 5316268    0    0 11680  8507 4641 21814  3  1 61 35  0
 1 16 751996 286328 154820 5317284    0    0 11632  9213 4756 23000  3  2 63 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 751992 284276 154820 5318428    0    0 11360  8605 4670 21935  3  3 62 32  0
 2 17 751992 283420 154820 5319304    0    0 11600  8232 4582 21118  3  3 62 33  0
 0 16 751992 282296 154828 5320228    0    0 11392  9074 4825 23131  3  2 58 36  0
 1 14 751992 282280 154828 5321288    0    0 11152  8452 4831 21746  3  3 60 35  0
 2 14 751992 280124 154828 5322236    0    0 11632  8749 5050 23054  3  3 60 34  0
 1 15 751992 279324 154828 5323112    0    0 11680  8737 4812 21901  3  2 60 34  0
 1 15 751988 278748 154828 5324112    0    0 11840  8745 4762 21603  3  2 62 32  0
 3 14 751988 279024 154836 5324920    0    0 11216  8710 4614 21584  3  2 63 33  0
 3 15 751988 277052 154836 5326024    0    0 11264  9126 4752 22089  3  3 60 34  0
 1 16 751988 275988 154836 5326936    0    0 12224  8246 4687 20734  3  3 60 34  0
 2 15 751988 275284 154836 5327720    0    0 10480  7803 4459 19492  3  3 62 32  0
 0 16 751988 274940 154836 5328620    0    0 11760  8722 4819 22562  3  2 66 29  0
 2 17 751984 273476 154848 5329584    0    0 12400  8674 4918 21714  3  2 60 34  0
 2 13 751980 271828 154848 5330512    0    0 12144  9067 4767 22961  3  2 61 34  0
 0 18 751980 270896 154848 5331516    0    0 10480  8069 4330 20139  3  2 59 36  0
 1 15 751976 270240 154848 5332436    0    0  8544  6703 3889 16227  2  1 65 32  0
 0 18 751972 270408 154848 5333236    0    0 11280  8102 4860 20491  3  2 66 29  0
 4 15 751972 268628 154856 5334140    0    0 11888  8670 4975 22335  3  2 62 32  0
 0 16 751972 266928 154860 5335152    0    0 11920  8622 4509 21128  3  2 61 34  0
 2 13 751968 267396 154860 5336116    0    0 12272  9127 4963 23100  3  2 63 32  0
 1 15 751968 265984 154860 5337164    0    0 12048  8234 4734 20902  3  2 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 751968 264876 154860 5338148    0    0 11840  8654 5002 22708  3  2 55 40  0
 1 15 751972 303664 154816 5298044    0    4 12320  9321 5513 24774  3  2 63 32  0
 0 15 751964 303848 154816 5298384    0    0 10480  8269 5551 20473  3  3 61 33  0
 1 15 751960 302412 154820 5299268    0    0 12032  9301 5206 23930  3  2 61 34  0
 1 15 751944 302556 154820 5300296    4    0 11764  9061 4857 22997  3  3 61 33  0
 0 17 751944 301080 154820 5301540    0    0 11296  8571 4518 21445  3  3 61 33  0
 0 16 751944 301216 154828 5302368    0    0 10432  8215 4566 20158  3  2 61 34  0
 2 16 751944 299424 154828 5303512    0    0 11248  8483 4483 21058  3  2 63 32  0
 1 16 751944 298992 154828 5304428    0    0 11216  8537 4404 21441  3  2 62 34  0
 2 15 751944 298448 154828 5305404    0    0 11984  8702 4718 21969  3  2 60 35  0
 2 16 751944 297520 154828 5306512    0    0 10576  8040 4438 20013  3  3 61 34  0
 2 16 751944 297452 154836 5307288    0    0 11904  8451 4726 21415  3  2 65 31  0
 2 16 751944 296772 154836 5308216    0    0 11344  8410 4661 21256  3  3 61 33  0
 2 15 751944 294524 154836 5309260    0    0 11904  8798 4986 22127  3  2 63 32  0
