procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 736648 221844 141724 5498164    0    0  4736 62345 19655 70860  3  2 57 38  0
 1 16 736648 218228 141724 5501528    4    0  4996 63176 19145 62003  4  3 58 36  0
 2 14 736648 216896 141724 5505488    0    0  4416 61832 18878 66638  3  2 61 33  0
 2 16 736648 254596 141692 5467096    0    4  4736 58629 18328 57191  3  3 56 37  0
 0 15 736640 249652 141692 5470624   16    0  4128 60046 18320 57618  3  3 58 36  0
 2 16 736640 244976 141692 5474940   12    0  5180 62987 18791 62531  3  3 58 36  0
 0 14 736632 239564 141700 5479788    8    0  4808 60860 18017 62087  3  2 57 37  0
 2 16 736620 235788 141704 5485624    0    0  6096 69018 20320 60583  4  3 54 39  0
 0 16 736620 231272 141712 5487736    0    0  4000 56392 15454 51990  3  3 54 40  0
 1 17 736620 227180 141712 5490956    0    0  4928 63278 19604 65864  3  3 57 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 736620 224528 141712 5496144   16    0  5200 65024 19255 66778  4  3 57 37  0
 2 16 736624 260304 141660 5458392    8    8  4968 64685 18927 63217  3  3 57 38  0
 0 16 736624 256284 141660 5462648    0    0  4160 58900 19061 62586  3  2 59 36  0
 0 16 736620 252560 141676 5465608    8    0  4504 59472 17808 58253  3  3 59 36  0
 1 15 736616 248240 141680 5469124    0    0  5872 68693 21578 71556  3  3 57 37  0
 0 15 736612 244880 141680 5473380    4    0  4420 59748 17590 58018  3  3 56 38  0
 2 15 736608 242408 141684 5477108    0    0  4752 59170 17191 61904  3  2 58 37  0
 5 14 736604 239880 141684 5480668    0    0  4608 64398 19323 67203  3  3 55 39  0
 1 12 736600 236244 141692 5485612    0    0  4912 64824 18937 59320  4  4 56 37  0
 0 16 736600 232364 141692 5489228    0    0  4416 57450 15835 53711  3  2 58 36  0
 2 14 736596 228432 141696 5492732    0    0  4640 61420 18608 67706  3  2 59 36  0
 2 14 736592 226848 141696 5496852    0    0  4464 60290 17036 60157  4  3 58 36  0
10 17 736736 263856 141652 5457792    0  148  4896 64591 18810 60085  3  3 56 37  0
 0 16 736736 261124 141660 5460540    0    0  3904 59006 16575 58233  3  2 57 37  0
 0 16 736736 256224 141660 5463972    0    0  4224 59228 17691 58728  4  3 55 39  0
 1 13 736736 249404 141660 5469164    0    0  5232 66943 20879 68178  4  3 55 38  0
 0 16 736736 247844 141660 5472360    0    0  3824 54777 15277 49061  3  2 57 37  0
 1 14 736732 243808 141660 5476392    0    0  5520 64343 19749 66548  3  3 56 38  0
 1 16 736732 237560 141676 5481644    0    0  4848 66844 21455 66762  4  4 55 38  0
 1 16 736732 234792 141676 5485444    0    0  4624 61068 18645 58512  3  3 54 39  0
 0 16 736720 230204 141676 5488772    0    0  4160 59411 17461 61631  3  2 58 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 16 736720 267940 141632 5449832    0    4  4656 63110 19360 65223  2  3 60 35  0
 5 13 736716 264016 141636 5454680   32    0  5232 65978 19473 67096  4  3 58 35  0
 2 16 736716 264704 141644 5458000   16    0  4176 57070 15903 56945  3  3 57 37  0
 1 15 736716 257252 141648 5462608    0    0  5152 60580 17775 58950  4  3 56 37  0
 1 15 736716 253208 141648 5466476    0    0  4432 62993 17854 58770  3  3 57 36  0
 0 16 736716 249092 141652 5470944    8    0  5192 66091 19536 63873  4  4 54 39  0
 0 16 736712 245956 141656 5474500    0    0  4260 59510 17034 62197  3  2 58 37  0
 0 16 736712 241676 141664 5477752    0    0  3776 57010 16572 55187  4  2 59 35  0
 0 15 736712 239048 141668 5481964    0    0  5008 60260 17451 58411  3  3 58 36  0
 1 17 736708 237396 141668 5485780    0    0  4144 57938 16686 51407  3  3 58 35  0
 1 17 736704 272308 141612 5448264    4    4  5444 67868 20949 73892  3  3 56 38  0
 1 15 736704 269592 141612 5452788    0    0  4528 63944 20617 61654  4  3 55 38  0
 1 14 736704 263876 141620 5456156    0    0  4624 60322 17843 62243  3  3 58 37  0
 1 14 736704 259928 141632 5460292    0    0  4672 62017 18779 65119  3  2 62 33  0
 6 12 736700 253104 141636 5465604    0    0  6272 72349 23186 73078  4  3 56 36  0
 2 16 736696 249452 141636 5469808    0    0  4496 64278 19742 64087  3  3 56 37  0
 4 13 736696 244452 141644 5474040    0    0  4176 63075 18395 61191  4  3 58 35  0
 2 14 736692 240800 141652 5477972    0    0  4800 64625 19096 65525  3  3 57 37  0
 1 16 736684 238144 141652 5482376    0    0  4800 65973 20001 71129  4  3 56 38  0
 2 14 736696 273372 141608 5444344    0   24  4448 64273 21201 67888  3  3 59 35  0
 2 14 736696 269420 141608 5447940    0    0  4576 59738 19150 64498  3  2 60 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 736696 266604 141612 5451288    0    0  4288 60143 18049 62289  2  2 61 34  0
 2 15 736692 263288 141620 5456548    0    0  5168 66760 20789 75858  4  3 58 36  0
 1 15 736688 258464 141628 5461440    4    0  4884 64288 20346 68080  4  2 58 36  0
 1 17 736684 254132 141628 5464448    4    0  3892 57314 16714 54948  4  2 58 36  0
 0 16 736676 251580 141632 5467776    0    0  4656 64195 19862 65818  3  3 60 34  0
 1 15 736668 249404 141632 5471484    0    0  4144 55547 15907 52313  4  2 58 37  0
 3 16 736668 247764 141640 5476616    0    0  5104 65177 19318 62051  3  3 56 38  0
 2 15 736660 283840 141592 5436528    0    0  3904 57464 17334 56775  3  3 59 35  0
 2 17 736660 282228 141600 5440220    0    0  5696 66539 21030 72789  3  3 56 37  0
 0 16 736660 276600 141600 5446580    0    0  4352 60621 17067 54139  3  3 54 40  0
 4 15 736656 269592 141604 5450648    0    0  6064 69598 22445 62987  4  4 55 37  0
 0 16 736656 266236 141612 5453732    0    0  2976 51880 14673 45966  3  1 64 32  0
 3 15 736652 262648 141620 5457676    0    0  4768 64523 20410 65182  4  3 53 40  0
 1 15 736648 257620 141620 5462604   20    0  4068 62825 18841 64012  3  3 55 38  0
 1 17 736636 252344 141620 5466940   32    0  6000 69766 22341 77529  4  3 56 37  0
 1 15 736624 248992 141620 5470484    8    0  4328 59208 17874 52944  3  4 55 38  0
 2 15 736624 289584 141568 5431500    4    8  4820 60701 17701 58157  4  3 56 37  0
 1 17 736624 285380 141572 5436528    0    0  4384 60642 17387 64187  4  2 58 36  0
 8 11 736620 278372 141580 5439760    4    0  4516 62351 20350 63319  3  2 56 38  0
 0 16 736616 275148 141580 5445196    4    0  5396 66375 20210 63955  4  3 54 39  0
 1 15 736612 270364 141580 5449468    8    0  4744 62628 18421 66283  3  3 58 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17 736604 265244 141588 5455132    8    0  4440 66419 20284 67472  3  3 57 37  0
 2 16 736596 258780 141588 5458068    0    0  5088 62522 19656 62629  3  3 55 39  0
 6 11 736596 256992 141588 5462628    0    0  4400 60075 17091 60142  3  3 57 37  0
 2 14 736596 254420 141588 5467484    0    0  5152 62811 18752 52537  3  4 56 36  0
 1 15 736592 291696 141532 5427388   60    0  4816 62585 19512 62150  3  3 58 36  0
 2 15 736592 285564 141548 5432112    0    0  5232 63551 21389 71111  3  3 57 37  0
 2 15 736592 280928 141548 5436384    0    0  4912 64380 19350 67078  3  3 58 36  0
 1 15 736592 276236 141548 5440012    0    0  4592 60494 17352 62897  3  2 61 34  0
 0 16 736592 273512 141548 5443544    0    0  4384 61468 17961 66487  3  2 56 39  0
 1 16 736592 269556 141548 5448660    0    0  5024 63303 18917 61493  4  2 57 37  0
 1 17 736588 264984 141560 5454036    0    0  4528 62764 17791 62996  3  3 55 39  0
 2 16 736588 260852 141560 5456280    0    0  4352 61282 18129 53318  3  3 55 38  0
 2 16 736588 258004 141560 5461328    0    0  4080 57581 16837 54895  2  3 59 36  0
 1 16 736592 295104 141512 5422844    0    4  5312 68002 21013 73307  3  3 57 37  0
 0 16 736592 290400 141512 5427028    0    0  5664 64749 18913 60238  3  3 56 38  0
 1 16 736588 286416 141532 5431896   24    0  4120 56738 16529 57912  3  2 58 37  0
 3 14 736584 281124 141544 5436316    0    0  5216 65248 20635 67204  4  3 58 35  0
 1 17 736584 276132 141544 5440192    0    0  5424 67619 21343 68226  4  3 56 37  0
 1 15 736584 272632 141552 5444484    4    0  3924 59740 16748 57652  3  3 58 36  0
 1 15 736584 266700 141552 5450744    0    0  4768 65194 19834 63974  4  3 60 33  0
 1 15 736576 264668 141560 5453064   28    0  4796 62285 18089 59341  3  3 60 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 736576 261872 141560 5457896    0    0  4480 62486 18216 63620  4  2 59 35  0
 2 15 736588 299576 141520 5418492    0   12  4688 66495 19798 70456  4  3 55 38  0
 3 15 736580 294280 141520 5424316    8    0  4872 66131 19302 69195  4  3 59 34  0
 1 15 736580 290256 141520 5428276    0    0  5232 64373 20776 66267  4  4 56 36  0
 1 15 736580 287312 141528 5433568    0    0  4320 62416 18584 53182  3  4 56 37  0
 0 14 736576 281672 141528 5437640    8    0  5336 65535 20600 72285  4  3 58 35  0
 4 15 736576 278272 141536 5441464    0    0  4288 62184 18176 62501  2  2 56 39  0
 2 16 736576 275932 141536 5444648    0    0  5024 61850 18897 60686  3  3 57 37  0
 0 16 736576 271308 141536 5449072    0    0  4688 60308 17752 55725  3  4 54 39  0
 2 13 736576 267116 141536 5453000    0    0  4496 62959 19091 63040  3  3 57 36  0
 1 17 736576 263792 141544 5458580    0    0  4816 66788 21529 67183  4  3 56 38  0
10 15 736980 301660 141500 5420644    0  408  4896 68156 21190 74478  4  3 56 37  0
 1 15 736980 299436 141508 5424092    0    0  4900 61196 18049 61541  3  3 57 37  0
 6 15 736980 294912 141508 5428316    0    0  4096 58797 17570 60247  3  3 58 36  0
 3 14 736980 289020 141508 5431640    0    0  3792 56987 17654 58458  3  2 60 35  0
 3 15 736976 287904 141516 5436500    4    0  4868 62887 19105 60687  3  3 56 38  0
 1 16 736976 280504 141516 5441356    0    0  5120 65789 19989 66538  4  3 53 40  0
 2 15 736976 275592 141516 5445416    0    0  4848 63523 18182 61249  3  3 55 38  0
 0 15 736976 270204 141520 5450204    0    0  4704 63734 19681 70453  4  3 58 35  0
 1 11 736972 266340 141524 5454464    0    0  4432 60988 17958 62346  3  3 62 32  0
 0 16 737168 305296 141484 5415400    0  200  4400 59691 18409 56151  3  3 56 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 13 737156 301848 141484 5419608    0    0  4352 62037 19549 63203  3  3 57 37  0
 1 15 737156 297608 141484 5423456    0    0  4768 63539 20363 66725  3  3 58 36  0
 0 16 737148 319328 141484 5424632    0    0  4448 60517 19927 63338  3  3 60 35  0
 0 16 737148 314272 141484 5428788    0    0  5072 62819 18476 61300  4  4 56 37  0
 0 16 737144 307096 141492 5432220    4    0  3940 58064 16484 43638  3  4 55 38  0
 1 17 737136 302252 141496 5436924   16    0  5104 64207 20507 64272  3  3 60 34  0
 2 14 737136 295968 141500 5440404    0    0  4480 62037 18559 60384  3  3 59 35  0
 5 13 737124 287936 141500 5445128   16    0  5444 66441 20503 72008  3  3 58 35  0
 1 15 737124 281640 141504 5450216    0    0  4576 63917 19054 71211  3  2 61 34  0
 0 16 737124 275232 141512 5454240    0    0  5072 66323 20175 67665  4  3 57 36  0
 0 16 737124 270464 141516 5458856    0    0  4160 61615 19108 67226  4  2 60 34  0
 4 13 737120 268108 141520 5462792    0    0  5568 66366 20279 71849  3  2 58 36  0
 3 14 737120 261792 141520 5467440    0    0  3824 57922 16862 55194  3  3 56 38  0
 2 16 737156 298920 141476 5429252    0   36  5120 67830 20728 75284  4  3 57 36  0
 4 15 737156 293796 141484 5433580    0    0  4752 61963 19104 58762  3  3 60 34  0
 0 16 737156 290888 141484 5437716    0    0  4704 62923 19110 66660  3  2 58 36  0
 0 16 737148 284884 141492 5443024    0    0  5632 67474 19862 67191  4  3 56 37  0
 1 15 737144 280232 141496 5447232    4    0  3892 59539 17681 61182  3  2 55 39  0
 1 15 737144 275124 141500 5451612    0    0  4928 64487 19731 64991  3  3 56 38  0
 2 15 737136 271052 141508 5455024    0    0  4112 60060 18262 55600  3  3 57 37  0
 3 15 737132 269028 141512 5459244    4    0  5348 66179 21315 70848  3  3 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 737132 264012 141512 5463396    0    0  4480 61537 18526 63082  3  3 57 37  0
 3 14 737136 300236 141484 5425380    0    4  5280 66278 19246 61921  4  4 57 34  0
 1 14 737136 296244 141488 5429596    0    0  4432 59310 17518 58277  3  3 56 38  0
 0 16 737136 291984 141496 5433012    0    0  5056 64947 19537 57016  4  4 54 38  0
 3 17 737132 286056 141500 5438796    0    0  5568 69240 21348 69262  4  4 53 39  0
 0 16 737128 279376 141500 5443244    0    0  4256 59130 16728 55553  3  3 58 36  0
 1 17 737124 276684 141500 5447184    0    0  5008 59309 17095 55983  4  4 55 38  0
 0 15 737124 273876 141500 5450720    0    0  3824 56852 15660 53200  2  4 59 35  0
 1 15 737120 268740 141508 5455108    0    0  5008 68015 20502 73883  4  3 57 35  0
 5 13 737120 263840 141508 5459956    0    0  4768 67448 20150 71495  4  3 57 36  0
 1 15 737132 300840 141460 5423752    0   20  4368 61028 18448 63788  3  2 58 37  0
 0 16 737132 295640 141460 5427900    0    0  4576 59389 17528 61069  3  3 55 39  0
 2 16 737132 292252 141460 5431216    0    0  5360 66384 19703 71719  4  3 58 36  0
 1 17 737124 286424 141468 5434488    0    0  4608 59555 17527 59875  4  3 54 39  0
10 17 737124 281724 141468 5439032    0    0  4096 56721 16643 53241  3  3 55 39  0
 0 16 737124 276124 141468 5443216    0    0  5536 65457 19688 70056  5  3 56 36  0
 2 12 737124 273148 141468 5446872    0    0  4256 59962 17765 58014  3  3 55 39  0
 0 16 737124 267988 141472 5452168    0    0  5200 64834 18758 65987  3  3 57 37  0
 0 15 737124 265932 141484 5456576    0    0  4384 61472 17594 60190  3  3 56 38  0
 0 15 737236 303212 141440 5419736    0  116  4976 66724 19798 67709  4  3 57 36  0
 8 12 737236 301052 141440 5421944    0    0  4704 60784 17510 61271  3  3 58 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17 737236 292372 141440 5427852    0    0  5088 65807 21142 75398  4  3 59 34  0
 0 16 737228 287532 141440 5431916    0    0  5088 62143 18979 65121  4  4 58 35  0
 6 15 737228 283296 141452 5437232    0    0  5232 65559 19575 65767  3  3 58 36  0
 0 16 737224 278452 141452 5441160    0    0  4976 67556 20201 71765  4  3 57 36  0
 3 13 737224 274656 141452 5447440    0    0  4816 63096 19445 61137  3  4 60 33  0
 3 13 737216 268776 141456 5451476    0    0  5424 67834 19985 69467  4  3 56 37  0
 6 13 737216 265068 141456 5456684   24    0  4968 64105 19322 68583  3  2 58 37  0
 0 16 737208 262732 141464 5460000    4    0  4404 61402 17825 60902  4  3 55 38  0
 0 14 737276 296004 141420 5423380    0   72  5296 67334 22679 73354  4  3 59 35  0
 1 16 737264 294424 141420 5427368   24    0  4424 58828 16791 59201  2  2 57 39  0
 3 15 737260 290116 141420 5430320    0    0  4752 61697 18452 62581  3  3 60 34  0
 1 15 737252 286472 141424 5434744    8    0  4744 61785 18130 62063  3  3 60 35  0
 0 16 737248 281440 141436 5438684    0    0  4928 63393 18965 62628  4  3 58 35  0
 3 14 737240 277896 141436 5442140    8    0  4856 62754 18643 64384  3  2 58 36  0
 7 15 737240 274380 141440 5448176    0    0  4848 65219 19643 68787  3  2 58 37  0
 0 17 737236 271856 141440 5452696    8    0  6072 71673 21051 72361  5  3 56 37  0
 2 14 737232 265996 141440 5458104    0    0  4064 59961 17604 59539  3  2 62 33  0
 0 16 737300 302868 141400 5419768    0   68  4384 61476 18330 56974  3  2 56 39  0
 2 14 737300 298716 141404 5423372    0    0  4256 60754 18110 63549  3  2 60 35  0
 0 16 737300 294992 141408 5427744    0    0  5136 65725 18996 71801  4  3 59 35  0
 5 14 737300 289936 141412 5431792    0    0  4336 60040 17324 61154  3  2 60 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 737296 283620 141412 5436680    0    0  5424 67439 20115 69367  4  3 57 36  0
 0 16 737296 280908 141420 5442628    0    0  4288 62081 17884 57206  3  3 59 35  0
 1 15 737292 276780 141420 5445476    8    0  4984 63588 19989 69626  3  2 57 38  0
 3 16 737288 273196 141424 5450740    0    0  4704 60505 18430 65374  3  2 58 37  0
 1 15 737288 267696 141424 5454740    0    0  5440 65679 19262 68427  3  3 56 38  0
 0 16 737356 305956 141376 5416776    4   72  4836 63017 18399 62689  4  3 57 37  0
 1 15 737356 301620 141384 5421496    0    0  5216 64192 18363 65716  3  3 58 36  0
 6 15 737356 295980 141388 5425612    0    0  4180 59821 17506 60340  3  2 61 34  0
 2 16 737356 292176 141388 5430828    0    0  4720 64102 19103 66841  3  2 56 39  0
 1 10 737352 286772 141388 5437120    0    0  5696 69721 20942 70536  4  3 57 36  0
 3 12 737348 281840 141388 5441116    4    0  4308 60103 17319 62146  3  2 55 39  0
 1 17 737336 275384 141404 5445868    4    0  5204 66379 21053 62944  4  4 56 37  0
 0 16 737332 273012 141404 5451024    0    0  5552 67272 21174 66386  4  4 58 34  0
 0 16 737332 268556 141404 5453908    0    0  4160 59947 16995 62211  3  2 56 39  0
 4 16 737372 303388 141360 5419600    0   44  5424 66990 21649 69537  4  3 55 38  0
 0 16 737368 296840 141360 5424196    0    0  4208 61007 18515 60927  3  3 56 38  0
 0 16 737364 292552 141368 5429500    4    0  5556 68686 22089 76027  4  3 57 36  0
 1 15 737356 288476 141368 5434248    0    0  5488 67392 20872 74113  4  3 59 34  0
 0 15 737356 281576 141372 5438092    0    0  3920 61244 18292 65238  3  2 56 38  0
 0 16 737356 276608 141376 5441980    0    0  4704 62320 18821 57437  3  3 56 38  0
 0 16 737348 274436 141376 5447844    0    0  6128 71506 23198 81885  4  3 56 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 737344 270700 141384 5451208    0    0  4400 64542 19254 69091  4  3 56 37  0
 2 16 737344 268900 141388 5455840    0    0  4688 63265 19831 56967  4  4 55 37  0
 0 16 737460 301448 141208 5420416    0  120  4112 60750 19483 60301  3  3 58 36  0
 1 16 737460 297292 141208 5424360    0    0  5504 63479 19177 59310  4  4 57 35  0
 3 16 737452 293264 141208 5428524    0    0  4144 59382 16872 56618  3  3 57 37  0
 3 15 737448 287156 141216 5434172    0    0  5632 70100 22501 78396  4  3 55 37  0
 0 16 737448 283612 141220 5437956    0    0  4800 63867 19487 61648  4  3 55 38  0
 1 16 737448 278216 141220 5442616    0    0  5440 65189 19370 71738  3  3 55 39  0
 1 15 737508 303772 141220 5441780    0   88  4176 57119 16061 57095  3  2 55 40  0
 1 17 737504 296676 141224 5448144    0    0  5824 69935 22563 70555  4  4 57 35  0
 0 16 737488 289900 141236 5451684    0    0  4944 63750 19470 63563  4  3 58 36  0
 1 12 737488 281016 141236 5456736    0    0  5472 67551 20168 66696  4  3 56 37  0
 5 15 737488 275584 141240 5460060    0    0  4400 61044 17220 58561  3  2 57 38  0
 1 16 737488 268788 141240 5464420    0    0  5120 66669 19769 63910  4  4 57 36  0
 0 16 737528 293424 141220 5438984    0   44  5136 68919 20668 75756  4  3 59 34  0
 1 17 737528 288436 141232 5444172    0    0  4800 66729 20876 71402  4  3 56 37  0
 0 15 737524 281944 141236 5448604    0    0  4656 60362 17625 58538  4  3 55 37  0
 1 16 737520 278956 141236 5453040    0    0  5728 68552 19943 61477  4  4 55 37  0
 1 15 737520 272308 141236 5457996    0    0  4656 63465 18051 62446  3  3 57 37  0
 3 15 737516 268140 141236 5462340   32    0  5168 65838 20443 73020  4  2 60 34  0
 1 13 737616 300896 141188 5423204    0  100  4400 62019 20032 59867  4  2 58 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 737612 298056 141200 5426720    0    0  4672 61981 18194 64554  2  3 61 34  0
 0 16 737612 292600 141200 5431656    0    0  5232 65028 20184 72548  4  3 55 39  0
 1 15 737612 288340 141204 5435280    0    0  4400 62190 18134 65528  3  2 58 36  0
 0 16 737612 281764 141208 5440284    0    0  5296 65790 20425 65991  4  3 57 36  0
 1 15 737596 279096 141216 5443708    0    0  4400 60720 18129 57950  3  3 60 34  0
 1 15 737596 276748 141216 5449876    0    0  5152 67255 20669 75086  4  2 58 35  0
 4 15 737592 272728 141216 5453432    0    0  4592 63249 19008 65387  3  2 55 39  0
 0 16 737592 268428 141228 5457780    0    0  5664 67754 21414 72708  4  3 57 36  0
 1 14 737656 304872 141188 5422132    0   68  4368 58650 16429 51038  3  4 57 36  0
 2 13 737652 298512 141204 5427720    0    0  5104 69663 21276 74108  4  3 59 35  0
 0 14 737648 294776 141208 5431520    0    0  5136 66305 20281 66379  4  3 59 34  0
 3 14 737644 290060 141216 5436260    0    0  4688 59992 17687 61884  3  2 61 35  0
 1 17 737644 285896 141216 5440884    0    0  5024 65536 19620 70681  3  2 57 37  0
 1 14 737644 278524 141216 5446056    0    0  4288 64247 19232 68695  3  2 59 35  0
 8 14 737640 276084 141224 5448764   16    0  4784 62951 18000 61245  3  3 55 38  0
 1 17 737640 270188 141228 5451968    8    0  4184 58078 16216 56041  3  2 56 38  0
 4 13 737640 268140 141228 5455888    0    0  5072 67418 21269 70009  4  3 56 37  0
 0 15 737652 303892 141188 5418432    0   12  4144 60625 17292 62540  3  2 57 37  0
 3 12 737652 297980 141192 5423540    0    0  6112 67051 20246 72760  4  3 58 35  0
 5 15 737652 294188 141200 5426884    0    0  4192 60850 16867 56312  3  3 58 35  0
 1 14 737648 291188 141208 5432008    0    0  5104 63533 19527 60576  3  3 56 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 737648 287152 141212 5436104    4    0  5012 66332 20246 72541  3  3 55 39  0
 0 16 737640 282716 141212 5441288    4    0  5844 67964 21281 75956  3  3 55 39  0
 1 17 737636 275932 141212 5445928    0    0  5008 63241 18540 63486  3  3 59 35  0
 3 12 737628 271524 141220 5450664    0    0  5168 64990 19119 61657  4  3 57 35  0
 1 15 737624 267476 141224 5455024    0    0  5520 66340 20916 72641  4  3 60 34  0
 3 15 737676 304648 141148 5418804    0   52  5680 68758 22513 71336  4  3 57 35  0
 5 14 737676 300596 141148 5421520    0    0  4608 63048 18636 64951  3  2 56 39  0
 0 16 737676 298216 141148 5424060    0    0  4096 58988 17829 57679  3  2 59 36  0
 2 15 737676 293996 141156 5429792    0    0  5392 68599 22125 78003  3  3 57 38  0
 0 16 737676 289780 141156 5433424    0    0  5024 66773 19619 54662  4  4 55 36  0
 0 16 737676 281624 141156 5439320    0    0  5536 68072 20863 69832  4  3 57 35  0
 3 15 737672 277636 141156 5443704    0    0  4304 62669 18535 62084  3  3 57 37  0
 1 14 737672 273308 141156 5447996    0    0  4880 66314 19543 68625  3  2 56 39  0
 2 14 737664 269008 141164 5452372    0    0  4880 67068 19475 61528  4  3 55 39  0
 1 17 738596 305580 141128 5416280    0  940  5088 67756 19346 57615  4  3 54 39  0
 0 16 738596 302224 141132 5421608    0    0  4160 62031 19689 59580  3  3 58 36  0
 1 15 738596 292984 141140 5428472    0    0  6400 74302 23436 84005  4  3 58 36  0
 0 16 738596 288728 141144 5432000    0    0  4368 64044 19485 65042  3  3 56 38  0
 1 17 738596 285576 141156 5435288    0    0  4736 64335 19827 68431  3  3 60 34  0
 0 16 738588 280008 141156 5440388    8    0  5128 64670 19606 58367  3  4 59 34  0
 0 16 738588 277120 141160 5444316    0    0  4768 65633 19339 67748  3  3 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 738584 274152 141164 5449812    0    0  5120 67975 20436 71761  3  3 58 36  0
 1 12 738580 268804 141164 5453684    4    0  4068 63647 18754 59712  3  3 57 37  0
 4 11 739508 302264 141128 5416888    0  928  4784 63409 20758 65948  3  2 59 35  0
11 15 739508 298992 141128 5423408    4    0  5268 65949 20996 73357  3  2 56 38  0
 3 15 739504 295684 141136 5426364    0    0  3968 56422 15932 56773  2  2 55 41  0
 0 16 739500 291780 141140 5430908    0    0  5152 66553 20110 71994  4  2 59 36  0
 1 15 739492 286988 141140 5434700   16    0  4928 65757 19782 72501  4  2 58 36  0
 2 14 739492 282992 141152 5439696    0    0  4608 64872 19971 70100  3  2 59 36  0
 0 16 739488 279124 141152 5444316   12    0  5084 64983 19825 65445  4  3 58 35  0
 0 15 739488 274712 141152 5448304    0    0  4432 64400 19983 67772  3  3 57 37  0
 1 13 739488 272704 141152 5453276    0    0  6256 69696 23384 76803  4  3 58 36  0
 0 16 739488 269980 141152 5457312    0    0  4240 60238 17121 60788  3  3 59 36  0
 1 15 739484 264940 141160 5463092    8    0  4632 62371 18755 64952  4  2 57 37  0
 1 13 740920 303792 141120 5423864    0 1444  5136 66144 19262 64119  3  4 57 37  0
 4 14 740916 302196 141120 5429644    0    0  5168 66789 19959 62657  4  4 55 38  0
 3 14 740916 290608 141120 5433804    0    0  4864 66293 22373 65809  4  3 54 39  0
 2 14 740912 285276 141124 5438492   16    0  3984 61875 18379 62970  3  3 55 39  0
 0 16 740912 281496 141136 5443448    0    0  5008 67512 20708 66569  4  4 56 37  0
 1 17 740912 275408 141136 5448052    0    0  5648 69881 22660 78248  4  3 57 37  0
 1 16 740904 273444 141136 5450752   24    0  4120 59459 17270 59254  3  2 57 38  0
 2 16 740900 268856 141136 5455396    8    0  4920 63384 19279 60463  3  3 55 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 740896 265040 141136 5461884   24    0  6584 72189 22773 77629  4  3 56 36  0
 0 14 741700 304560 141092 5423036    0  804  4992 66277 19557 62622  3  3 58 35  0
 7 17 741700 299760 141120 5427028    0    0  4784 63177 18759 69297  4  2 58 37  0
 3 13 741696 294220 141120 5431844    0    0  4592 61596 19256 61753  3  3 59 35  0
 0 16 741696 288772 141120 5436724    0    0  4800 64472 18979 71217  3  2 58 36  0
 0 16 741696 287172 141120 5439516    0    0  4368 59673 17233 55317  3  3 55 40  0
 0 16 741684 281852 141128 5444368    0    0  4976 63902 19306 67723  4  2 56 38  0
 2 16 741684 275536 141128 5449588    0    0  5296 65883 21274 72796  3  3 59 35  0
 2 16 741680 272200 141132 5453260   16    0  3840 58483 17196 55360  3  2 60 35  0
 1 16 741664 270336 141132 5457328   32    0  5376 67033 20754 73857  4  3 58 35  0
